asset,market_id,entry_time,exit_time,strike,spot,dte_days,direction,entry_pm_yes,exit_pm_yes,closest_strike_iv,atm_iv,skew_adjusted_iv,closest_strike_touch_prob,atm_touch_prob,skew_adjusted_touch_prob,closest_strike_edge,atm_edge,skew_adjusted_edge,pm_moved,pm_pnl_pct,closest_result,atm_result,skew_result
SPY,1125385,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,9300.000000,7430.300000,232.00,above,0.047000,0.053500,0.173975,0.559074,0.500340,0.028495,0.691395,0.607482,-1.850486,64.439521,56.048220,up,13.8298,0_closest,1_atm,1_skew
SPY,1125396,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,4500.000000,7430.300000,232.00,below,0.095000,0.085000,0.366200,0.559074,0.690306,0.013117,0.100984,0.184193,-8.188339,0.598353,8.919292,down,-10.5263,1_closest,0_atm,0_skew
SPY,1125395,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,5200.000000,7430.300000,232.00,below,0.160000,0.150000,0.319225,0.559074,0.652471,0.035672,0.206897,0.273425,-12.432820,4.689704,11.342522,down,-6.2500,1_closest,0_atm,0_skew
ETH,701549,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,3500.000000,2256.600000,232.33,above,0.355000,0.325000,0.617375,0.559074,0.444220,0.361838,0.281851,0.133419,0.683781,-7.314852,-22.158147,down,-8.4507,0_closest,1_atm,1_skew
ETH,701548,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,4000.000000,2256.600000,232.33,above,0.245000,0.215000,0.629525,0.559074,0.409278,0.208869,0.133734,0.024556,-3.613128,-11.126610,-22.044429,down,-12.2449,1_closest,1_atm,1_skew
ETH,701547,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,4500.000000,2256.600000,232.33,above,0.165000,0.125000,0.642850,0.559074,0.378456,0.123432,0.061071,0.002534,-4.156813,-10.392863,-16.246610,down,-24.2424,1_closest,1_atm,1_skew
ETH,701552,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,1500.000000,2256.600000,232.33,below,0.425000,0.435000,0.696125,0.559074,0.665944,0.258752,0.163682,0.238433,-16.624770,-26.131799,-18.656711,up,2.3529,0_closest,0_atm,0_skew
ETH,701546,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,5000.000000,2256.600000,232.33,above,0.125000,0.095000,0.642850,0.559074,0.350885,0.067094,0.027312,0.000133,-5.790644,-9.768809,-12.486710,down,-24.0000,1_closest,1_atm,1_skew
ETH,701545,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,5500.000000,2256.600000,232.33,above,0.095000,0.065000,0.642850,0.559074,0.325944,0.036273,0.012100,0.000003,-5.872696,-8.290003,-9.499685,down,-31.5789,1_closest,1_atm,1_skew
ETH,701539,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,10000.000000,2256.600000,232.33,above,0.037500,0.018500,0.642850,0.559074,0.169500,0.000182,0.000011,0.000000,-3.731761,-3.748940,-3.750000,down,-50.6667,1_closest,1_atm,1_skew
ETH,701554,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,800.000000,2256.600000,232.33,below,0.115000,0.165000,0.773725,0.559074,0.830441,0.026236,0.001477,0.040493,-8.876423,-11.352291,-7.450713,up,43.4783,0_closest,0_atm,0_skew
ETH,701540,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,8000.000000,2256.600000,232.33,above,0.051000,0.030500,0.642850,0.559074,0.227893,0.001766,0.000218,0.000000,-4.923400,-5.078195,-5.100000,down,-40.1961,1_closest,1_atm,1_skew
ETH,701542,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,7000.000000,2256.600000,232.33,above,0.060000,0.055000,0.642850,0.559074,0.262835,0.005801,0.001061,0.000000,-5.419896,-5.893890,-6.000000,down,-8.3333,1_closest,1_atm,1_skew
ETH,701541,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,7500.000000,2256.600000,232.33,above,0.055500,0.046000,0.642850,0.559074,0.244781,0.003187,0.000478,0.000000,-5.231250,-5.502153,-5.550000,down,-17.1171,1_closest,1_atm,1_skew
ETH,701543,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,6500.000000,2256.600000,232.33,above,0.070000,0.065000,0.642850,0.559074,0.282228,0.010635,0.002375,0.000000,-5.936539,-6.762520,-7.000000,down,-7.1429,1_closest,1_atm,1_skew
ETH,701553,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,1000.000000,2256.600000,232.33,below,0.165000,0.185000,0.773725,0.559074,0.772048,0.076642,0.011757,0.075925,-8.835818,-15.324336,-8.907476,up,12.1212,0_closest,0_atm,0_skew
ETH,701544,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,6000.000000,2256.600000,232.33,above,0.090000,0.065000,0.642850,0.559074,0.303174,0.019607,0.005351,0.000000,-7.039254,-8.464861,-8.999997,down,-27.7778,1_closest,1_atm,1_skew
GOLD,2074210,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,4200.000000,4531.000000,14.33,below,0.122000,0.052500,0.242000,0.675839,0.681291,0.023150,0.370398,0.373422,-9.885035,24.839806,25.142229,down,-56.9672,1_closest,0_atm,0_skew
GOLD,2182293,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,4850.000000,4531.000000,14.33,above,0.135000,0.055000,0.242000,0.675839,0.670948,0.048557,0.532806,0.528924,-8.644327,39.780622,39.392383,down,-59.2593,1_closest,0_atm,0_skew
OIL,2074235,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,130.000000,101.860000,14.33,above,0.095000,0.045000,0.740000,0.675839,0.658305,0.024524,0.013096,0.010704,-7.047567,-8.190371,-8.429556,down,-52.6316,1_closest,1_atm,1_skew
OIL,2230536,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,90.000000,101.860000,14.33,below,0.380000,0.565000,0.740000,0.675839,0.684736,0.194454,0.160956,0.165709,-18.554618,-21.904354,-21.429062,up,48.6842,0_closest,0_atm,0_skew
GOLD,2074204,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,4800.000000,4531.000000,14.33,above,0.245000,0.155000,0.242000,0.675839,0.671693,0.095541,0.607041,0.604011,-14.945883,36.204111,35.901105,down,-36.7347,1_closest,0_atm,0_skew
OIL,2074240,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,80.000000,101.860000,14.33,below,0.100000,0.105000,0.740000,0.675839,0.693202,0.014957,0.008155,0.009762,-8.504276,-9.184522,-9.023752,up,5.0000,0_closest,0_atm,0_skew
OIL,2132637,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,85.000000,101.860000,14.33,below,0.195000,0.265000,0.740000,0.675839,0.688845,0.064494,0.044917,0.048704,-13.050626,-15.008290,-14.629619,up,35.8974,0_closest,0_atm,0_skew
OIL,2230535,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,95.000000,101.860000,14.33,below,0.600000,0.805000,0.740000,0.675839,0.680850,0.437694,0.406009,0.408679,-16.230611,-19.399123,-19.132116,up,34.1667,0_closest,0_atm,0_skew
OIL,2132638,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,115.000000,101.860000,14.33,above,0.345000,0.185000,0.740000,0.675839,0.667117,0.286225,0.235418,0.228401,-5.877468,-10.958167,-11.659898,down,-46.3768,1_closest,1_atm,1_skew
OIL,2074234,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,140.000000,101.860000,14.33,above,0.033500,0.019500,0.740000,0.675839,0.652978,0.003042,0.001100,0.000713,-3.045832,-3.240015,-3.278672,down,-41.7910,1_closest,1_atm,1_skew
OIL,2074241,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,70.000000,101.860000,14.33,below,0.026500,0.027000,0.740000,0.675839,0.702800,0.000221,0.000055,0.000103,-2.627909,-2.644471,-2.639654,up,1.8868,0_closest,0_atm,0_skew
GOLD,2074202,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,5000.000000,4531.000000,14.33,above,0.035500,0.021000,0.242000,0.675839,0.668759,0.004096,0.344474,0.338383,-3.140422,30.897360,30.288285,down,-40.8451,1_closest,0_atm,0_skew
OIL,2074233,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,150.000000,101.860000,14.33,above,0.022500,0.010500,0.740000,0.675839,0.648019,0.000285,0.000065,0.000030,-2.221527,-2.243451,-2.246973,down,-53.3333,1_closest,1_atm,1_skew
GOLD,2074201,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,5100.000000,4531.000000,14.33,above,0.028000,0.006000,0.242000,0.675839,0.667336,0.000551,0.248308,0.241367,-2.744895,22.030786,21.336679,down,-78.5714,1_closest,0_atm,0_skew
GOLD,2074203,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,4900.000000,4531.000000,14.33,above,0.060000,0.036000,0.242000,0.675839,0.670211,0.022910,0.464149,0.459444,-3.708962,40.414907,39.944424,down,-40.0000,1_closest,0_atm,0_skew
GOLD,2074211,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,4100.000000,4531.000000,14.33,below,0.031500,0.029500,0.242000,0.675839,0.683023,0.002868,0.250067,0.254248,-2.863228,21.856704,22.274849,down,-6.3492,1_closest,0_atm,0_skew
OIL,2074242,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,60.000000,101.860000,14.33,below,0.010500,0.008500,0.740000,0.675839,0.713881,0.000000,0.000000,0.000000,-1.049971,-1.049998,-1.049990,down,-19.0476,1_closest,1_atm,1_skew
OIL,2074236,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,120.000000,101.860000,14.33,above,0.215000,0.115000,0.740000,0.675839,0.664058,0.139707,0.101855,0.095260,-7.529289,-11.314510,-11.973960,down,-46.5116,1_closest,1_atm,1_skew
GOLD,2074200,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,5200.000000,4531.000000,14.33,above,0.015500,0.003000,0.242000,0.675839,0.665940,0.000056,0.173983,0.166813,-1.544355,15.848343,15.131265,down,-80.6452,1_closest,0_atm,0_skew
GOLD,2074199,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,5300.000000,4531.000000,14.33,above,0.011500,0.004000,0.242000,0.675839,0.664571,0.000004,0.118605,0.111767,-1.149554,10.710507,10.026689,down,-65.2174,1_closest,0_atm,0_skew
OIL,2074237,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,110.000000,101.860000,14.33,above,0.585000,0.275000,0.740000,0.675839,0.670313,0.523638,0.473296,0.468701,-6.136190,-11.170440,-11.629904,down,-52.9915,1_closest,1_atm,1_skew
GOLD,2074198,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,5400.000000,4531.000000,14.33,above,0.008000,0.002500,0.242000,0.675839,0.663227,0.000000,0.078741,0.072648,-0.799973,7.074133,6.464827,down,-68.7500,1_closest,0_atm,0_skew
OIL,2128304,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,200.000000,101.860000,14.33,above,0.005500,0.003500,0.740000,0.675839,0.627341,0.000000,0.000000,0.000000,-0.550000,-0.550000,-0.550000,down,-36.3636,1_closest,1_atm,1_skew
OIL,2074244,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,40.000000,101.860000,14.33,below,0.004500,0.002000,0.740000,0.675839,0.743025,0.000000,0.000000,0.000000,-0.450000,-0.450000,-0.450000,down,-55.5556,1_closest,1_atm,1_skew
OIL,2074243,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,50.000000,101.860000,14.33,below,0.005000,0.003500,0.740000,0.675839,0.726986,0.000000,0.000000,0.000000,-0.500000,-0.500000,-0.500000,down,-30.0000,1_closest,1_atm,1_skew
OIL,2074246,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,20.000000,101.860000,14.33,below,0.001500,0.001500,0.740000,0.675839,0.792847,0.000000,0.000000,0.000000,-0.150000,-0.150000,-0.150000,down,0.0000,1_closest,1_atm,1_skew
OIL,2074245,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,30.000000,101.860000,14.33,below,0.001500,0.001500,0.740000,0.675839,0.763703,0.000000,0.000000,0.000000,-0.150000,-0.150000,-0.150000,down,0.0000,1_closest,1_atm,1_skew
BTC,2132778,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,75000.000000,78246.000000,14.33,below,0.545000,0.465000,0.384450,0.675839,0.678884,0.400697,0.587747,0.588836,-14.430310,4.274654,4.383560,down,-14.6789,1_closest,0_atm,0_skew
BTC,2132780,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,65000.000000,78246.000000,14.33,below,0.044500,0.020000,0.660225,0.675839,0.689170,0.035966,0.040055,0.043678,-0.853408,-0.444529,-0.082195,down,-55.0562,1_closest,1_atm,1_skew
BTC,2132775,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,90000.000000,78246.000000,14.33,above,0.034500,0.014500,0.390850,0.675839,0.665779,0.012398,0.166626,0.159467,-2.210235,13.212617,12.496746,down,-57.9710,1_closest,0_atm,0_skew
BTC,2132779,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,70000.000000,78246.000000,14.33,below,0.155000,0.075000,0.444550,0.675839,0.683843,0.064308,0.203858,0.208394,-9.069220,4.885793,5.339403,down,-51.6129,1_closest,0_atm,0_skew
BTC,2132783,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,50000.000000,78246.000000,14.33,below,0.006500,0.003500,1.107050,0.675839,0.708028,0.003149,0.000002,0.000005,-0.335067,-0.649821,-0.649494,down,-46.1538,1_closest,1_atm,1_skew
BTC,2132776,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,85000.000000,78246.000000,14.33,above,0.205000,0.065000,0.364100,0.675839,0.669888,0.116003,0.435650,0.430603,-8.899743,23.064962,22.560253,down,-68.2927,1_closest,0_atm,0_skew
BTC,2132774,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,95000.000000,78246.000000,14.33,above,0.011500,0.009500,0.459150,0.675839,0.661893,0.003165,0.050695,0.045590,-0.833538,3.919501,3.408964,down,-17.3913,1_closest,0_atm,0_skew
BTC,2132771,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,110000.000000,78246.000000,14.33,above,0.004500,0.002500,0.505075,0.675839,0.651355,0.000002,0.000462,0.000272,-0.449788,-0.403833,-0.422808,down,-44.4444,1_closest,1_atm,1_skew
BTC,2132772,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,105000.000000,78246.000000,14.33,above,0.004500,0.003500,0.505075,0.675839,0.654699,0.000044,0.002605,0.001845,-0.445586,-0.189500,-0.265495,down,-22.2222,1_closest,1_atm,1_skew
BTC,2132784,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,45000.000000,78246.000000,14.33,below,0.004500,0.002500,1.256575,0.675839,0.715601,0.001510,0.000000,0.000000,-0.299005,-0.450000,-0.449997,down,-44.4444,1_closest,1_atm,1_skew
BTC,2132770,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,115000.000000,78246.000000,14.33,above,0.003500,0.001500,0.505075,0.675839,0.648160,0.000000,0.000071,0.000033,-0.349992,-0.342855,-0.346659,down,-57.1429,1_closest,1_atm,1_skew
BTC,2132781,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,60000.000000,78246.000000,14.33,below,0.023500,0.010500,0.759025,0.675839,0.694923,0.009247,0.003751,0.004742,-1.425276,-1.974911,-1.875812,down,-55.3191,1_closest,1_atm,1_skew
BTC,2132768,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,150000.000000,78246.000000,14.33,above,0.002500,0.002500,0.505075,0.675839,0.629062,0.000000,0.000000,0.000000,-0.250000,-0.250000,-0.250000,down,0.0000,1_closest,1_atm,1_skew
BTC,2132773,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,100000.000000,78246.000000,14.33,above,0.004500,0.004500,0.505075,0.675839,0.658206,0.000685,0.012571,0.010242,-0.381464,0.807146,0.574208,down,0.0000,1_closest,0_atm,0_skew
BTC,2132769,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,120000.000000,78246.000000,14.33,above,0.001500,0.001500,0.505075,0.675839,0.645101,0.000000,0.000010,0.000003,-0.150000,-0.149016,-0.149652,down,0.0000,1_closest,1_atm,1_skew
BTC,2132787,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,30000.000000,78246.000000,14.33,below,0.001500,0.000500,1.256575,0.675839,0.744746,0.000000,0.000000,0.000000,-0.149993,-0.150000,-0.150000,down,-66.6667,1_closest,1_atm,1_skew
BTC,2132786,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,35000.000000,78246.000000,14.33,below,0.001500,0.001500,1.256575,0.675839,0.733665,0.000006,0.000000,0.000000,-0.149441,-0.150000,-0.150000,down,0.0000,1_closest,1_atm,1_skew
BTC,2132782,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,55000.000000,78246.000000,14.33,below,0.010500,0.006500,0.845125,0.675839,0.701177,0.002129,0.000143,0.000242,-0.837117,-1.035704,-1.025819,down,-38.0952,1_closest,1_atm,1_skew
BTC,2132785,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,40000.000000,78246.000000,14.33,below,0.002500,0.001500,1.256575,0.675839,0.724067,0.000139,0.000000,0.000000,-0.236079,-0.250000,-0.250000,down,-40.0000,1_closest,1_atm,1_skew
GOLD,2001214,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,4900.000000,4531.000000,43.90,above,0.425000,0.255000,0.242000,0.675839,0.670211,0.207673,0.759078,0.755011,-21.732749,33.407812,33.001140,down,-40.0000,1_closest,0_atm,0_skew
GOLD,1032257,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,4400.000000,4531.000000,43.90,above,0.297000,0.362500,0.242000,0.675839,0.677947,1.000000,1.000000,1.000000,70.300000,70.300000,70.300000,up,22.0539,1_closest,1_atm,1_skew
GOLD,2001237,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,5000.000000,4531.000000,43.90,above,0.355000,0.185000,0.242000,0.675839,0.668759,0.109502,0.668218,0.662385,-24.549774,31.321781,30.738480,down,-47.8873,1_closest,0_atm,0_skew
GOLD,1032289,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,5200.000000,4531.000000,43.90,above,0.175000,0.100000,0.242000,0.675839,0.665940,0.023737,0.505888,0.496483,-15.126284,33.088797,32.148324,down,-42.8571,1_closest,0_atm,0_skew
GOLD,1032261,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,5600.000000,4531.000000,43.90,above,0.075000,0.045000,0.242000,0.675839,0.660613,0.000448,0.265956,0.251955,-7.455210,19.095644,17.695469,down,-40.0000,1_closest,0_atm,0_skew
GOLD,1032278,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,4200.000000,4531.000000,43.90,below,0.270000,0.200000,0.242000,0.675839,0.681291,0.181009,0.532984,0.534514,-8.899052,26.298444,26.451380,down,-25.9259,1_closest,0_atm,0_skew
GOLD,2001247,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,5200.000000,4531.000000,43.90,above,0.115000,0.075000,0.242000,0.675839,0.665940,0.023737,0.505888,0.496483,-9.126284,39.088797,38.148324,down,-34.7826,1_closest,0_atm,0_skew
GOLD,1032285,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,6000.000000,4531.000000,43.90,above,0.040000,0.020500,0.242000,0.675839,0.655654,0.000003,0.126332,0.112775,-3.999703,8.633210,7.277526,down,-48.7500,1_closest,0_atm,0_skew
GOLD,2001248,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,5300.000000,4531.000000,43.90,above,0.080000,0.038500,0.242000,0.675839,0.664571,0.009813,0.435278,0.424295,-7.018675,35.527826,34.429466,down,-51.8750,1_closest,0_atm,0_skew
GOLD,1032272,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,5500.000000,4531.000000,43.90,above,0.053000,0.031500,0.242000,0.675839,0.661908,0.001344,0.315524,0.302200,-5.165645,26.252379,24.920034,down,-40.5660,1_closest,0_atm,0_skew
GOLD,1032284,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,6200.000000,4531.000000,43.90,above,0.030000,0.015000,0.242000,0.675839,0.653297,0.000000,0.084243,0.072272,-2.999983,5.424273,4.227172,down,-50.0000,1_closest,0_atm,0_skew
GOLD,2001254,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,5400.000000,4531.000000,43.90,above,0.055000,0.030500,0.242000,0.675839,0.663227,0.003764,0.371868,0.359560,-5.123634,31.686791,30.455982,down,-44.5455,1_closest,0_atm,0_skew
GOLD,1032271,2026-05-17 20:00:00+00:00,2026-05-21 20:00:00+00:00,6000.000000,4531.000000,43.90,above,0.027000,0.018000,0.242000,0.675839,0.655654,0.000003,0.126332,0.112775,-2.699703,9.933210,8.577526,down,-33.3333,1_closest,0_atm,0_skew
